variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,44,244.665,1345,11744,0.094
cum_precip_3_months_prior,2030,February,43,290.525,965,11744,0.094
cum_precip_3_months_prior,2030,March,12,295.945,897,11744,0.094
cum_precip_3_months_prior,2030,April,10,327.766,1027,11744,0.094
cum_precip_3_months_prior,2030,May,65,369.912,1395,11744,0.094
cum_precip_3_months_prior,2030,June,72,340.676,1632,11744,0.094
cum_precip_3_months_prior,2030,July,29,238.529,1330,11744,0.094
cum_precip_3_months_prior,2030,August,1,130.12,692,11744,0.094
cum_precip_3_months_prior,2030,September,0,97.024,697,11744,0.094
cum_precip_3_months_prior,2030,October,0,102.864,704,11744,0.094
cum_precip_3_months_prior,2030,November,1,123.266,621,11744,0.094
cum_precip_3_months_prior,2030,December,20,180.178,1160,11744,0.094
cum_precip_3_months_prior,2050,January,43,244.848,1301,11744,0.094
cum_precip_3_months_prior,2050,February,43,291.002,926,11744,0.094
cum_precip_3_months_prior,2050,March,13,294.621,894,11744,0.094
cum_precip_3_months_prior,2050,April,9,325.83,1016,11744,0.094
cum_precip_3_months_prior,2050,May,63,367.371,1334,11744,0.094
cum_precip_3_months_prior,2050,June,69,342.08,1580,11744,0.094
cum_precip_3_months_prior,2050,July,28,237.913,1289,11744,0.094
cum_precip_3_months_prior,2050,August,1,130.123,683,11744,0.094
cum_precip_3_months_prior,2050,September,0,97.142,716,11744,0.094
cum_precip_3_months_prior,2050,October,0,102.323,694,11744,0.094
cum_precip_3_months_prior,2050,November,1,122.419,623,11744,0.094
cum_precip_3_months_prior,2050,December,20,177.072,1117,11744,0.094
cum_precip_3_months_prior,2070,January,44,242.101,1299,11744,0.094
cum_precip_3_months_prior,2070,February,44,289.383,912,11744,0.094
cum_precip_3_months_prior,2070,March,13,302.365,885,11744,0.094
cum_precip_3_months_prior,2070,April,9,332.534,1027,11744,0.094
cum_precip_3_months_prior,2070,May,68,379.575,1347,11744,0.094
cum_precip_3_months_prior,2070,June,75,347.745,1579,11744,0.094
cum_precip_3_months_prior,2070,July,27,245.348,1273,11744,0.094
cum_precip_3_months_prior,2070,August,1,129.584,669,11744,0.094
cum_precip_3_months_prior,2070,September,0,93.582,677,11744,0.094
cum_precip_3_months_prior,2070,October,0,98.939,670,11744,0.094
cum_precip_3_months_prior,2070,November,1,120.382,607,11744,0.094
cum_precip_3_months_prior,2070,December,20,175.231,1119,11744,0.094
monthly_precip,2030,January,0,96.554,311,11744,0.094
monthly_precip,2030,February,0,99.589,315,11744,0.094
monthly_precip,2030,March,10,131.622,459,11744,0.094
monthly_precip,2030,April,19,138.701,794,11744,0.094
monthly_precip,2030,May,1,70.353,461,11744,0.094
monthly_precip,2030,June,0,29.475,188,11744,0.094
monthly_precip,2030,July,0,30.292,236,11744,0.094
monthly_precip,2030,August,0,37.257,290,11744,0.094
monthly_precip,2030,September,0,35.315,202,11744,0.094
monthly_precip,2030,October,1,50.694,438,11744,0.094
monthly_precip,2030,November,18,94.169,693,11744,0.094
monthly_precip,2030,December,4,99.802,283,11744,0.094
monthly_precip,2050,January,0,97.782,316,11744,0.094
monthly_precip,2050,February,0,95.611,301,11744,0.094
monthly_precip,2050,March,9,132.438,458,11744,0.094
monthly_precip,2050,April,18,139.323,745,11744,0.094
monthly_precip,2050,May,1,70.319,485,11744,0.094
monthly_precip,2050,June,0,28.271,189,11744,0.094
monthly_precip,2050,July,0,31.533,252,11744,0.094
monthly_precip,2050,August,0,37.339,289,11744,0.094
monthly_precip,2050,September,0,33.452,193,11744,0.094
monthly_precip,2050,October,1,51.628,430,11744,0.094
monthly_precip,2050,November,18,91.992,659,11744,0.094
monthly_precip,2050,December,4,101.228,289,11744,0.094
monthly_precip,2070,January,0,97.425,310,11744,0.094
monthly_precip,2070,February,0,104.216,318,11744,0.094
monthly_precip,2070,March,9,130.893,460,11744,0.094
monthly_precip,2070,April,17,144.465,743,11744,0.094
