variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,46,269.198,1282,11744,0.094
cum_precip_3_months_prior,2030,February,41,310.077,862,11744,0.094
cum_precip_3_months_prior,2030,March,12,307.416,918,11744,0.094
cum_precip_3_months_prior,2030,April,8,317.888,981,11744,0.094
cum_precip_3_months_prior,2030,May,63,361.023,1333,11744,0.094
cum_precip_3_months_prior,2030,June,74,337.488,1568,11744,0.094
cum_precip_3_months_prior,2030,July,28,244.752,1290,11744,0.094
cum_precip_3_months_prior,2030,August,1,136.592,670,11744,0.094
cum_precip_3_months_prior,2030,September,0,103.069,782,11744,0.094
cum_precip_3_months_prior,2030,October,0,111.037,771,11744,0.094
cum_precip_3_months_prior,2030,November,1,135.182,664,11744,0.094
cum_precip_3_months_prior,2030,December,25,194.901,1117,11744,0.094
cum_precip_3_months_prior,2050,January,47,273.001,1354,11744,0.094
cum_precip_3_months_prior,2050,February,41,314.528,915,11744,0.094
cum_precip_3_months_prior,2050,March,12,305.639,903,11744,0.094
cum_precip_3_months_prior,2050,April,8,320.725,981,11744,0.094
cum_precip_3_months_prior,2050,May,63,361.303,1308,11744,0.094
cum_precip_3_months_prior,2050,June,73,335.203,1522,11744,0.094
cum_precip_3_months_prior,2050,July,26,238.577,1232,11744,0.094
cum_precip_3_months_prior,2050,August,1,131.698,648,11744,0.094
cum_precip_3_months_prior,2050,September,0,102.356,769,11744,0.094
cum_precip_3_months_prior,2050,October,0,110.84,772,11744,0.094
cum_precip_3_months_prior,2050,November,1,135.614,660,11744,0.094
cum_precip_3_months_prior,2050,December,26,199.945,1186,11744,0.094
cum_precip_3_months_prior,2070,January,47,277.843,1400,11744,0.094
cum_precip_3_months_prior,2070,February,40,321.158,935,11744,0.094
cum_precip_3_months_prior,2070,March,12,314.211,925,11744,0.094
cum_precip_3_months_prior,2070,April,8,326.507,987,11744,0.094
cum_precip_3_months_prior,2070,May,63,364.605,1330,11744,0.094
cum_precip_3_months_prior,2070,June,73,339.024,1539,11744,0.094
cum_precip_3_months_prior,2070,July,27,242.099,1247,11744,0.094
cum_precip_3_months_prior,2070,August,1,133.978,665,11744,0.094
cum_precip_3_months_prior,2070,September,0,102.722,785,11744,0.094
cum_precip_3_months_prior,2070,October,0,111.11,785,11744,0.094
cum_precip_3_months_prior,2070,November,1,137.818,680,11744,0.094
cum_precip_3_months_prior,2070,December,26,201.604,1225,11744,0.094
monthly_precip,2030,January,0,98.504,307,11744,0.094
monthly_precip,2030,February,0,95.963,317,11744,0.094
monthly_precip,2030,March,8,123.421,411,11744,0.094
monthly_precip,2030,April,18,141.64,758,11744,0.094
monthly_precip,2030,May,1,72.428,462,11744,0.094
monthly_precip,2030,June,0,30.684,203,11744,0.094
monthly_precip,2030,July,0,33.48,270,11744,0.094
