variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,57,273.324,1334,11744,0.094
cum_precip_3_months_prior,2030,February,41,311.464,906,11744,0.094
cum_precip_3_months_prior,2030,March,15,306.903,899,11744,0.094
cum_precip_3_months_prior,2030,April,9,330.945,1045,11744,0.094
cum_precip_3_months_prior,2030,May,66,376.304,1416,11744,0.094
cum_precip_3_months_prior,2030,June,79,353.379,1599,11744,0.094
cum_precip_3_months_prior,2030,July,28,250.843,1285,11744,0.094
cum_precip_3_months_prior,2030,August,1,142.039,716,11744,0.094
cum_precip_3_months_prior,2030,September,0,102.466,667,11744,0.094
cum_precip_3_months_prior,2030,October,0,108.185,661,11744,0.094
cum_precip_3_months_prior,2030,November,1,133.49,630,11744,0.094
cum_precip_3_months_prior,2030,December,27,200.549,1153,11744,0.094
cum_precip_3_months_prior,2050,January,57,280.324,1337,11744,0.094
cum_precip_3_months_prior,2050,February,51,321.764,927,11744,0.094
cum_precip_3_months_prior,2050,March,17,324.627,891,11744,0.094
cum_precip_3_months_prior,2050,April,9,348.728,1101,11744,0.094
cum_precip_3_months_prior,2050,May,65,386.782,1337,11744,0.094
cum_precip_3_months_prior,2050,June,82,353.803,1528,11744,0.094
cum_precip_3_months_prior,2050,July,27,248.985,1189,11744,0.094
cum_precip_3_months_prior,2050,August,1,144.976,731,11744,0.094
cum_precip_3_months_prior,2050,September,0,109.098,726,11744,0.094
cum_precip_3_months_prior,2050,October,0,115.441,698,11744,0.094
cum_precip_3_months_prior,2050,November,1,139.955,691,11744,0.094
cum_precip_3_months_prior,2050,December,27,205.949,1126,11744,0.094
cum_precip_3_months_prior,2070,January,64,283.072,1399,11744,0.094
cum_precip_3_months_prior,2070,February,49,329.135,947,11744,0.094
cum_precip_3_months_prior,2070,March,18,338.84,899,11744,0.094
cum_precip_3_months_prior,2070,April,11,394.893,1268,11744,0.094
cum_precip_3_months_prior,2070,May,99,447.807,1421,11744,0.094
cum_precip_3_months_prior,2070,June,109,414.684,1555,11744,0.094
cum_precip_3_months_prior,2070,July,25,276.934,1240,11744,0.094
cum_precip_3_months_prior,2070,August,1,154.895,844,11744,0.094
cum_precip_3_months_prior,2070,September,0,112.227,745,11744,0.094
cum_precip_3_months_prior,2070,October,0,116.684,703,11744,0.094
cum_precip_3_months_prior,2070,November,1,139.745,679,11744,0.094
cum_precip_3_months_prior,2070,December,24,205.832,1179,11744,0.094
monthly_precip,2030,January,0,97.881,309,11744,0.094
monthly_precip,2030,February,0,98.239,311,11744,0.094
monthly_precip,2030,March,9,134.825,481,11744,0.094
monthly_precip,2030,April,19,143.24,802,11744,0.094
monthly_precip,2030,May,1,75.313,497,11744,0.094
monthly_precip,2030,June,0,32.29,206,11744,0.094
monthly_precip,2030,July,0,34.437,248,11744,0.094
monthly_precip,2030,August,0,35.74,255,11744,0.094
monthly_precip,2030,September,0,38.009,204,11744,0.094
monthly_precip,2030,October,1,59.741,506,11744,0.094
monthly_precip,2030,November,25,102.8,613,11744,0.094
monthly_precip,2030,December,3,110.783,293,11744,0.094
monthly_precip,2050,January,0,102.194,304,11744,0.094
monthly_precip,2050,February,0,107.939,418,11744,0.094
monthly_precip,2050,March,9,138.595,520,11744,0.094
monthly_precip,2050,April,18,140.248,712,11744,0.094
monthly_precip,2050,May,1,74.96,458,11744,0.094
monthly_precip,2050,June,0,33.777,226,11744,0.094
monthly_precip,2050,July,0,36.24,275,11744,0.094
monthly_precip,2050,August,0,39.082,276,11744,0.094
monthly_precip,2050,September,0,40.119,209,11744,0.094
monthly_precip,2050,October,1,60.754,489,11744,0.094
monthly_precip,2050,November,25,105.076,602,11744,0.094
monthly_precip,2050,December,4,114.494,297,11744,0.094
monthly_precip,2070,January,0,106.689,302,11744,0.094
monthly_precip,2070,February,0,113.145,408,11744,0.094
monthly_precip,2070,March,11,175.059,637,11744,0.094
monthly_precip,2070,April,16,159.603,880,11744,0.094
monthly_precip,2070,May,1,80.022,499,11744,0.094
monthly_precip,2070,June,0,37.309,269,11744,0.094
monthly_precip,2070,July,0,37.564,281,11744,0.094
monthly_precip,2070,August,0,37.353,267,11744,0.094
monthly_precip,2070,September,0,41.766,217,11744,0.094
monthly_precip,2070,October,1,60.626,542,11744,0.094
monthly_precip,2070,November,22,103.44,595,11744,0.094
monthly_precip,2070,December,5,119.007,297,11744,0.094
monthly_precip_lag_1,2030,January,3,110.783,293,11744,0.094
