variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,44,254.362,1123,11744,0.094
cum_precip_3_months_prior,2030,February,37,295.313,789,11744,0.094
cum_precip_3_months_prior,2030,March,11,293.468,922,11744,0.094
cum_precip_3_months_prior,2030,April,8,311.933,943,11744,0.094
cum_precip_3_months_prior,2030,May,63,353.365,1339,11744,0.094
cum_precip_3_months_prior,2030,June,71,334.476,1576,11744,0.094
cum_precip_3_months_prior,2030,July,28,240.718,1278,11744,0.094
cum_precip_3_months_prior,2030,August,1,135.146,643,11744,0.094
cum_precip_3_months_prior,2030,September,0,99.129,703,11744,0.094
cum_precip_3_months_prior,2030,October,0,106.399,683,11744,0.094
cum_precip_3_months_prior,2030,November,1,129.588,681,11744,0.094
cum_precip_3_months_prior,2030,December,24,186.34,985,11744,0.094
cum_precip_3_months_prior,2050,January,45,253.778,1110,11744,0.094
cum_precip_3_months_prior,2050,February,37,297.812,788,11744,0.094
cum_precip_3_months_prior,2050,March,11,299.846,925,11744,0.094
cum_precip_3_months_prior,2050,April,9,319.997,969,11744,0.094
cum_precip_3_months_prior,2050,May,64,361.347,1361,11744,0.094
cum_precip_3_months_prior,2050,June,72,336.567,1594,11744,0.094
cum_precip_3_months_prior,2050,July,28,239.354,1293,11744,0.094
cum_precip_3_months_prior,2050,August,1,132.051,625,11744,0.094
cum_precip_3_months_prior,2050,September,0,98.377,707,11744,0.094
cum_precip_3_months_prior,2050,October,0,105.638,688,11744,0.094
cum_precip_3_months_prior,2050,November,1,127.557,684,11744,0.094
cum_precip_3_months_prior,2050,December,24,183.978,959,11744,0.094
cum_precip_3_months_prior,2070,January,45,253.693,1128,11744,0.094
cum_precip_3_months_prior,2070,February,37,299.33,795,11744,0.094
cum_precip_3_months_prior,2070,March,11,301.383,927,11744,0.094
cum_precip_3_months_prior,2070,April,9,323.344,986,11744,0.094
cum_precip_3_months_prior,2070,May,64,361.35,1344,11744,0.094
cum_precip_3_months_prior,2070,June,72,335.467,1574,11744,0.094
cum_precip_3_months_prior,2070,July,28,234.959,1265,11744,0.094
cum_precip_3_months_prior,2070,August,1,129.871,615,11744,0.094
cum_precip_3_months_prior,2070,September,0,96.093,689,11744,0.094
cum_precip_3_months_prior,2070,October,0,103.882,674,11744,0.094
cum_precip_3_months_prior,2070,November,1,125.326,670,11744,0.094
cum_precip_3_months_prior,2070,December,24,182.934,975,11744,0.094
monthly_precip,2030,January,0,95.689,318,11744,0.094
monthly_precip,2030,February,0,91.978,302,11744,0.094
monthly_precip,2030,March,8,124.267,427,11744,0.094
monthly_precip,2030,April,18,137.12,750,11744,0.094
monthly_precip,2030,May,1,73.088,435,11744,0.094
monthly_precip,2030,June,0,30.51,201,11744,0.094
monthly_precip,2030,July,0,31.548,240,11744,0.094
monthly_precip,2030,August,0,37.071,275,11744,0.094
monthly_precip,2030,September,0,37.78,223,11744,0.094
monthly_precip,2030,October,1,54.737,414,11744,0.094
monthly_precip,2030,November,22,93.823,539,11744,0.094
monthly_precip,2030,December,3,105.802,311,11744,0.094
monthly_precip,2050,January,0,96.97,316,11744,0.094
monthly_precip,2050,February,0,95.375,306,11744,0.094
monthly_precip,2050,March,9,127.652,428,11744,0.094
monthly_precip,2050,April,18,138.321,770,11744,0.094
monthly_precip,2050,May,1,70.594,423,11744,0.094
monthly_precip,2050,June,0,30.44,201,11744,0.094
monthly_precip,2050,July,0,31.017,240,11744,0.094
monthly_precip,2050,August,0,36.92,278,11744,0.094
monthly_precip,2050,September,0,37.701,224,11744,0.094
monthly_precip,2050,October,1,52.936,386,11744,0.094
monthly_precip,2050,November,22,93.341,541,11744,0.094
monthly_precip,2050,December,3,107.501,312,11744,0.094
monthly_precip,2070,January,0,97.53,317,11744,0.094
monthly_precip,2070,February,0,96.094,305,11744,0.094
monthly_precip,2070,March,9,129.721,439,11744,0.094
monthly_precip,2070,April,18,135.536,743,11744,0.094
monthly_precip,2070,May,1,70.211,420,11744,0.094
monthly_precip,2070,June,0,29.212,197,11744,0.094
monthly_precip,2070,July,0,30.449,234,11744,0.094
