variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,42,250.676,1080,11744,0.094
cum_precip_3_months_prior,2030,February,35,296.343,772,11744,0.094
cum_precip_3_months_prior,2030,March,10,302.687,909,11744,0.094
cum_precip_3_months_prior,2030,April,8,329.177,1015,11744,0.094
cum_precip_3_months_prior,2030,May,68,384.231,1386,11744,0.094
cum_precip_3_months_prior,2030,June,78,363.355,1610,11744,0.094
cum_precip_3_months_prior,2030,July,29,261.667,1310,11744,0.094
cum_precip_3_months_prior,2030,August,1,142.78,714,11744,0.094
cum_precip_3_months_prior,2030,September,0,106.483,806,11744,0.094
cum_precip_3_months_prior,2030,October,0,112.218,773,11744,0.094
cum_precip_3_months_prior,2030,November,1,130.385,698,11744,0.094
cum_precip_3_months_prior,2030,December,23,181.213,946,11744,0.094
cum_precip_3_months_prior,2050,January,44,259.135,1070,11744,0.094
cum_precip_3_months_prior,2050,February,36,311.777,774,11744,0.094
cum_precip_3_months_prior,2050,March,12,319.214,921,11744,0.094
cum_precip_3_months_prior,2050,April,8,344.741,1070,11744,0.094
cum_precip_3_months_prior,2050,May,70,398.162,1419,11744,0.094
cum_precip_3_months_prior,2050,June,81,373.254,1622,11744,0.094
cum_precip_3_months_prior,2050,July,27,263.736,1257,11744,0.094
cum_precip_3_months_prior,2050,August,1,142.017,729,11744,0.094
cum_precip_3_months_prior,2050,September,0,108.137,845,11744,0.094
cum_precip_3_months_prior,2050,October,0,116.819,831,11744,0.094
cum_precip_3_months_prior,2050,November,1,132.475,725,11744,0.094
cum_precip_3_months_prior,2050,December,24,183.827,888,11744,0.094
cum_precip_3_months_prior,2070,January,49,274.278,1164,11744,0.094
cum_precip_3_months_prior,2070,February,39,330.644,873,11744,0.094
cum_precip_3_months_prior,2070,March,13,339.659,913,11744,0.094
cum_precip_3_months_prior,2070,April,9,377.801,1137,11744,0.094
cum_precip_3_months_prior,2070,May,76,437.192,1563,11744,0.094
cum_precip_3_months_prior,2070,June,94,407.439,1754,11744,0.094
cum_precip_3_months_prior,2070,July,29,279.384,1369,11744,0.094
cum_precip_3_months_prior,2070,August,1,144.862,764,11744,0.094
cum_precip_3_months_prior,2070,September,0,112.254,904,11744,0.094
cum_precip_3_months_prior,2070,October,0,122.78,882,11744,0.094
cum_precip_3_months_prior,2070,November,1,141.545,789,11744,0.094
cum_precip_3_months_prior,2070,December,24,194.891,963,11744,0.094
monthly_precip,2030,January,0,98.194,317,11744,0.094
monthly_precip,2030,February,0,97.098,311,11744,0.094
monthly_precip,2030,March,8,133.885,440,11744,0.094
monthly_precip,2030,April,19,153.247,790,11744,0.094
monthly_precip,2030,May,1,76.223,468,11744,0.094
monthly_precip,2030,June,0,32.197,218,11744,0.094
monthly_precip,2030,July,0,34.361,288,11744,0.094
monthly_precip,2030,August,0,39.926,308,11744,0.094
