variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,49,265.138,1197,11744,0.094
cum_precip_3_months_prior,2030,February,39,308.036,834,11744,0.094
cum_precip_3_months_prior,2030,March,11,303.849,882,11744,0.094
cum_precip_3_months_prior,2030,April,8,315.44,994,11744,0.094
cum_precip_3_months_prior,2030,May,69,369.347,1334,11744,0.094
cum_precip_3_months_prior,2030,June,81,351.191,1585,11744,0.094
cum_precip_3_months_prior,2030,July,28,252.32,1295,11744,0.094
cum_precip_3_months_prior,2030,August,1,132.754,647,11744,0.094
cum_precip_3_months_prior,2030,September,0,91.993,634,11744,0.094
cum_precip_3_months_prior,2030,October,0,98.616,610,11744,0.094
cum_precip_3_months_prior,2030,November,1,121.376,630,11744,0.094
cum_precip_3_months_prior,2030,December,25,184.479,1029,11744,0.094
cum_precip_3_months_prior,2050,January,51,277.251,1229,11744,0.094
cum_precip_3_months_prior,2050,February,44,324.217,873,11744,0.094
cum_precip_3_months_prior,2050,March,12,317.637,902,11744,0.094
cum_precip_3_months_prior,2050,April,9,323.348,991,11744,0.094
cum_precip_3_months_prior,2050,May,74,373.732,1325,11744,0.094
cum_precip_3_months_prior,2050,June,85,354.206,1564,11744,0.094
cum_precip_3_months_prior,2050,July,29,252.569,1278,11744,0.094
cum_precip_3_months_prior,2050,August,1,131.277,641,11744,0.094
cum_precip_3_months_prior,2050,September,0,91.163,621,11744,0.094
cum_precip_3_months_prior,2050,October,0,98.784,621,11744,0.094
cum_precip_3_months_prior,2050,November,1,122.727,628,11744,0.094
cum_precip_3_months_prior,2050,December,24,188.946,1040,11744,0.094
cum_precip_3_months_prior,2070,January,56,295.802,1257,11744,0.094
cum_precip_3_months_prior,2070,February,51,348.188,936,11744,0.094
cum_precip_3_months_prior,2070,March,14,337.548,922,11744,0.094
cum_precip_3_months_prior,2070,April,10,338.089,1014,11744,0.094
cum_precip_3_months_prior,2070,May,82,388.999,1347,11744,0.094
cum_precip_3_months_prior,2070,June,95,366.648,1586,11744,0.094
cum_precip_3_months_prior,2070,July,29,258.02,1302,11744,0.094
cum_precip_3_months_prior,2070,August,1,131.276,647,11744,0.094
cum_precip_3_months_prior,2070,September,0,93.051,644,11744,0.094
cum_precip_3_months_prior,2070,October,0,101.535,644,11744,0.094
cum_precip_3_months_prior,2070,November,1,124.982,651,11744,0.094
cum_precip_3_months_prior,2070,December,25,196.197,1035,11744,0.094
monthly_precip,2030,January,0,95.766,306,11744,0.094
monthly_precip,2030,February,0,92.56,291,11744,0.094
monthly_precip,2030,March,8,127.113,428,11744,0.094
monthly_precip,2030,April,18,149.674,771,11744,0.094
monthly_precip,2030,May,1,74.404,459,11744,0.094
monthly_precip,2030,June,0,28.241,187,11744,0.094
monthly_precip,2030,July,0,30.108,221,11744,0.094
monthly_precip,2030,August,0,33.644,238,11744,0.094
monthly_precip,2030,September,0,34.864,198,11744,0.094
monthly_precip,2030,October,1,52.868,418,11744,0.094
monthly_precip,2030,November,23,96.747,581,11744,0.094
monthly_precip,2030,December,3,115.523,308,11744,0.094
monthly_precip,2050,January,0,101.043,312,11744,0.094
monthly_precip,2050,February,0,93.595,296,11744,0.094
monthly_precip,2050,March,9,128.71,418,11744,0.094
monthly_precip,2050,April,19,151.427,805,11744,0.094
monthly_precip,2050,May,1,74.069,433,11744,0.094
monthly_precip,2050,June,0,27.073,181,11744,0.094
monthly_precip,2050,July,0,30.135,214,11744,0.094
monthly_precip,2050,August,0,33.955,258,11744,0.094
monthly_precip,2050,September,0,34.694,197,11744,0.094
monthly_precip,2050,October,1,54.077,420,11744,0.094
monthly_precip,2050,November,22,100.175,590,11744,0.094
monthly_precip,2050,December,3,122.999,323,11744,0.094
monthly_precip,2070,January,0,106.484,329,11744,0.094
monthly_precip,2070,February,0,95.762,299,11744,0.094
monthly_precip,2070,March,10,135.843,429,11744,0.094
monthly_precip,2070,April,19,157.395,908,11744,0.094
monthly_precip,2070,May,1,73.411,434,11744,0.094
monthly_precip,2070,June,0,27.214,180,11744,0.094
monthly_precip,2070,July,0,30.652,222,11744,0.094
monthly_precip,2070,August,0,35.186,269,11744,0.094
monthly_precip,2070,September,0,35.698,204,11744,0.094
monthly_precip,2070,October,1,54.099,391,11744,0.094
monthly_precip,2070,November,23,106.401,614,11744,0.094
monthly_precip,2070,December,4,135.302,341,11744,0.094
monthly_precip_lag_1,2030,January,3,115.523,308,11744,0.094
monthly_precip_lag_1,2030,February,0,95.766,306,11744,0.094
monthly_precip_lag_1,2030,March,0,92.56,291,11744,0.094
monthly_precip_lag_1,2030,April,8,127.113,428,11744,0.094
