variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,44,253.686,1142,11744,0.094
cum_precip_3_months_prior,2030,February,39,291.207,815,11744,0.094
cum_precip_3_months_prior,2030,March,12,286.12,938,11744,0.094
cum_precip_3_months_prior,2030,April,8,303.168,914,11744,0.094
cum_precip_3_months_prior,2030,May,61,348.256,1347,11744,0.094
cum_precip_3_months_prior,2030,June,70,335.751,1603,11744,0.094
cum_precip_3_months_prior,2030,July,29,244.845,1324,11744,0.094
cum_precip_3_months_prior,2030,August,1,137.459,695,11744,0.094
cum_precip_3_months_prior,2030,September,0,97.665,694,11744,0.094
cum_precip_3_months_prior,2030,October,0,106.004,679,11744,0.094
cum_precip_3_months_prior,2030,November,1,130.78,695,11744,0.094
cum_precip_3_months_prior,2030,December,24,188.166,998,11744,0.094
cum_precip_3_months_prior,2050,January,43,249.31,1034,11744,0.094
cum_precip_3_months_prior,2050,February,36,294.556,796,11744,0.094
cum_precip_3_months_prior,2050,March,11,294.029,939,11744,0.094
cum_precip_3_months_prior,2050,April,9,310.015,922,11744,0.094
cum_precip_3_months_prior,2050,May,61,346.638,1334,11744,0.094
cum_precip_3_months_prior,2050,June,70,326.351,1558,11744,0.094
cum_precip_3_months_prior,2050,July,28,237.518,1265,11744,0.094
cum_precip_3_months_prior,2050,August,1,134.967,637,11744,0.094
cum_precip_3_months_prior,2050,September,0,99.331,715,11744,0.094
cum_precip_3_months_prior,2050,October,0,106.884,704,11744,0.094
cum_precip_3_months_prior,2050,November,1,127.567,709,11744,0.094
cum_precip_3_months_prior,2050,December,26,184.016,908,11744,0.094
cum_precip_3_months_prior,2070,January,48,262.756,1142,11744,0.094
cum_precip_3_months_prior,2070,February,41,299.23,851,11744,0.094
cum_precip_3_months_prior,2070,March,13,301.172,989,11744,0.094
cum_precip_3_months_prior,2070,April,8,316.475,980,11744,0.094
cum_precip_3_months_prior,2070,May,64,358.071,1385,11744,0.094
cum_precip_3_months_prior,2070,June,71,332.133,1597,11744,0.094
cum_precip_3_months_prior,2070,July,28,235.329,1271,11744,0.094
cum_precip_3_months_prior,2070,August,1,132.381,646,11744,0.094
cum_precip_3_months_prior,2070,September,0,100.442,708,11744,0.094
cum_precip_3_months_prior,2070,October,0,108.097,692,11744,0.094
cum_precip_3_months_prior,2070,November,1,132.977,723,11744,0.094
cum_precip_3_months_prior,2070,December,24,188.911,975,11744,0.094
monthly_precip,2030,January,0,93.85,325,11744,0.094
monthly_precip,2030,February,0,88.435,296,11744,0.094
monthly_precip,2030,March,8,120.882,407,11744,0.094
monthly_precip,2030,April,19,138.939,783,11744,0.094
monthly_precip,2030,May,1,75.93,511,11744,0.094
monthly_precip,2030,June,0,29.976,198,11744,0.094
monthly_precip,2030,July,0,31.554,236,11744,0.094
monthly_precip,2030,August,0,36.136,270,11744,0.094
monthly_precip,2030,September,0,38.314,232,11744,0.094
monthly_precip,2030,October,1,56.329,442,11744,0.094
monthly_precip,2030,November,22,93.522,524,11744,0.094
monthly_precip,2030,December,3,103.834,322,11744,0.094
monthly_precip,2050,January,0,97.921,314,11744,0.094
monthly_precip,2050,February,0,92.778,309,11744,0.094
monthly_precip,2050,March,9,119.316,419,11744,0.094
monthly_precip,2050,April,18,134.543,742,11744,0.094
monthly_precip,2050,May,1,72.492,440,11744,0.094
monthly_precip,2050,June,0,30.483,197,11744,0.094
monthly_precip,2050,July,0,31.992,242,11744,0.094
monthly_precip,2050,August,0,36.857,280,11744,0.094
monthly_precip,2050,September,0,38.036,242,11744,0.094
monthly_precip,2050,October,1,52.675,369,11744,0.094
monthly_precip,2050,November,23,93.305,508,11744,0.094
monthly_precip,2050,December,3,103.33,323,11744,0.094
monthly_precip,2070,January,0,91.787,339,11744,0.094
monthly_precip,2070,February,0,96.547,321,11744,0.094
monthly_precip,2070,March,8,128.141,454,11744,0.094
monthly_precip,2070,April,18,133.382,757,11744,0.094
monthly_precip,2070,May,1,70.61,427,11744,0.094
monthly_precip,2070,June,0,31.337,223,11744,0.094
monthly_precip,2070,July,0,30.434,232,11744,0.094
monthly_precip,2070,August,0,38.671,281,11744,0.094
monthly_precip,2070,September,0,38.993,231,11744,0.094
monthly_precip,2070,October,1,55.313,421,11744,0.094
monthly_precip,2070,November,22,94.606,522,11744,0.094
monthly_precip,2070,December,3,112.837,340,11744,0.094
monthly_precip_lag_1,2030,January,3,103.834,322,11744,0.094
monthly_precip_lag_1,2030,February,0,93.85,325,11744,0.094
monthly_precip_lag_1,2030,March,0,88.435,296,11744,0.094
monthly_precip_lag_1,2030,April,8,120.882,407,11744,0.094
monthly_precip_lag_1,2030,May,19,138.939,783,11744,0.094
monthly_precip_lag_1,2030,June,1,75.93,511,11744,0.094
monthly_precip_lag_1,2030,July,0,29.976,198,11744,0.094
monthly_precip_lag_1,2030,August,0,31.554,236,11744,0.094
monthly_precip_lag_1,2030,September,0,36.136,270,11744,0.094
monthly_precip_lag_1,2030,October,0,38.314,232,11744,0.094
monthly_precip_lag_1,2030,November,1,56.329,442,11744,0.094
monthly_precip_lag_1,2030,December,22,93.522,524,11744,0.094
monthly_precip_lag_1,2050,January,3,103.33,323,11744,0.094
monthly_precip_lag_1,2050,February,0,97.921,314,11744,0.094
monthly_precip_lag_1,2050,March,0,92.778,309,11744,0.094
monthly_precip_lag_1,2050,April,9,119.316,419,11744,0.094
monthly_precip_lag_1,2050,May,18,134.543,742,11744,0.094
monthly_precip_lag_1,2050,June,1,72.492,440,11744,0.094
monthly_precip_lag_1,2050,July,0,30.483,197,11744,0.094
monthly_precip_lag_1,2050,August,0,31.992,242,11744,0.094
monthly_precip_lag_1,2050,September,0,36.857,280,11744,0.094
monthly_precip_lag_1,2050,October,0,38.036,242,11744,0.094
monthly_precip_lag_1,2050,November,1,52.675,369,11744,0.094
monthly_precip_lag_1,2050,December,23,93.305,508,11744,0.094
monthly_precip_lag_1,2070,January,3,112.837,340,11744,0.094
monthly_precip_lag_1,2070,February,0,91.787,339,11744,0.094
monthly_precip_lag_1,2070,March,0,96.547,321,11744,0.094
monthly_precip_lag_1,2070,April,8,128.141,454,11744,0.094
monthly_precip_lag_1,2070,May,18,133.382,757,11744,0.094
monthly_precip_lag_1,2070,June,1,70.61,427,11744,0.094
monthly_precip_lag_1,2070,July,0,31.337,223,11744,0.094
monthly_precip_lag_1,2070,August,0,30.434,232,11744,0.094
monthly_precip_lag_1,2070,September,0,38.671,281,11744,0.094
monthly_precip_lag_1,2070,October,0,38.993,231,11744,0.094
monthly_precip_lag_1,2070,November,1,55.313,421,11744,0.094
monthly_precip_lag_1,2070,December,22,94.606,522,11744,0.094
monthly_precip_lag_2,2030,January,22,93.522,524,11744,0.094
monthly_precip_lag_2,2030,February,3,103.834,322,11744,0.094
monthly_precip_lag_2,2030,March,0,93.85,325,11744,0.094
monthly_precip_lag_2,2030,April,0,88.435,296,11744,0.094
monthly_precip_lag_2,2030,May,8,120.882,407,11744,0.094
monthly_precip_lag_2,2030,June,19,138.939,783,11744,0.094
monthly_precip_lag_2,2030,July,1,75.93,511,11744,0.094
monthly_precip_lag_2,2030,August,0,29.976,198,11744,0.094
monthly_precip_lag_2,2030,September,0,31.554,236,11744,0.094
monthly_precip_lag_2,2030,October,0,36.136,270,11744,0.094
monthly_precip_lag_2,2030,November,0,38.314,232,11744,0.094
monthly_precip_lag_2,2030,December,1,56.329,442,11744,0.094
monthly_precip_lag_2,2050,January,23,93.305,508,11744,0.094
monthly_precip_lag_2,2050,February,3,103.33,323,11744,0.094
monthly_precip_lag_2,2050,March,0,97.921,314,11744,0.094
monthly_precip_lag_2,2050,April,0,92.778,309,11744,0.094
monthly_precip_lag_2,2050,May,9,119.316,419,11744,0.094
monthly_precip_lag_2,2050,June,18,134.543,742,11744,0.094
monthly_precip_lag_2,2050,July,1,72.492,440,11744,0.094
monthly_precip_lag_2,2050,August,0,30.483,197,11744,0.094
monthly_precip_lag_2,2050,September,0,31.992,242,11744,0.094
monthly_precip_lag_2,2050,October,0,36.857,280,11744,0.094
monthly_precip_lag_2,2050,November,0,38.036,242,11744,0.094
monthly_precip_lag_2,2050,December,1,52.675,369,11744,0.094
monthly_precip_lag_2,2070,January,22,94.606,522,11744,0.094
monthly_precip_lag_2,2070,February,3,112.837,340,11744,0.094
monthly_precip_lag_2,2070,March,0,91.787,339,11744,0.094
monthly_precip_lag_2,2070,April,0,96.547,321,11744,0.094
monthly_precip_lag_2,2070,May,8,128.141,454,11744,0.094
monthly_precip_lag_2,2070,June,18,133.382,757,11744,0.094
monthly_precip_lag_2,2070,July,1,70.61,427,11744,0.094
monthly_precip_lag_2,2070,August,0,31.337,223,11744,0.094
monthly_precip_lag_2,2070,September,0,30.434,232,11744,0.094
monthly_precip_lag_2,2070,October,0,38.671,281,11744,0.094
monthly_precip_lag_2,2070,November,0,38.993,231,11744,0.094
monthly_precip_lag_2,2070,December,1,55.313,421,11744,0.094
monthly_precip_lag_3,2030,January,1,56.329,442,11744,0.094
monthly_precip_lag_3,2030,February,22,93.522,524,11744,0.094
monthly_precip_lag_3,2030,March,3,103.834,322,11744,0.094
monthly_precip_lag_3,2030,April,0,93.85,325,11744,0.094
monthly_precip_lag_3,2030,May,0,88.435,296,11744,0.094
monthly_precip_lag_3,2030,June,8,120.882,407,11744,0.094
monthly_precip_lag_3,2030,July,19,138.939,783,11744,0.094
monthly_precip_lag_3,2030,August,1,75.93,511,11744,0.094
monthly_precip_lag_3,2030,September,0,29.976,198,11744,0.094
monthly_precip_lag_3,2030,October,0,31.554,236,11744,0.094
monthly_precip_lag_3,2030,November,0,36.136,270,11744,0.094
monthly_precip_lag_3,2030,December,0,38.314,232,11744,0.094
monthly_precip_lag_3,2050,January,1,52.675,369,11744,0.094
monthly_precip_lag_3,2050,February,23,93.305,508,11744,0.094
monthly_precip_lag_3,2050,March,3,103.33,323,11744,0.094
monthly_precip_lag_3,2050,April,0,97.921,314,11744,0.094
monthly_precip_lag_3,2050,May,0,92.778,309,11744,0.094
monthly_precip_lag_3,2050,June,9,119.316,419,11744,0.094
monthly_precip_lag_3,2050,July,18,134.543,742,11744,0.094
monthly_precip_lag_3,2050,August,1,72.492,440,11744,0.094
monthly_precip_lag_3,2050,September,0,30.483,197,11744,0.094
monthly_precip_lag_3,2050,October,0,31.992,242,11744,0.094
monthly_precip_lag_3,2050,November,0,36.857,280,11744,0.094
monthly_precip_lag_3,2050,December,0,38.036,242,11744,0.094
monthly_precip_lag_3,2070,January,1,55.313,421,11744,0.094
monthly_precip_lag_3,2070,February,22,94.606,522,11744,0.094
monthly_precip_lag_3,2070,March,3,112.837,340,11744,0.094
monthly_precip_lag_3,2070,April,0,91.787,339,11744,0.094
monthly_precip_lag_3,2070,May,0,96.547,321,11744,0.094
monthly_precip_lag_3,2070,June,8,128.141,454,11744,0.094
monthly_precip_lag_3,2070,July,18,133.382,757,11744,0.094
monthly_precip_lag_3,2070,August,1,70.61,427,11744,0.094
monthly_precip_lag_3,2070,September,0,31.337,223,11744,0.094
monthly_precip_lag_3,2070,October,0,30.434,232,11744,0.094
monthly_precip_lag_3,2070,November,0,38.671,281,11744,0.094
monthly_precip_lag_3,2070,December,0,38.993,231,11744,0.094
monthly_tmax,2030,January,6.2,30.478,38.9,11744,0.094
monthly_tmax,2030,February,7.3,30.89,39.1,11744,0.094
monthly_tmax,2030,March,7.2,30.984,39.6,11744,0.094
monthly_tmax,2030,April,5.4,29.877,38.4,11744,0.094
monthly_tmax,2030,May,4.1,28.88,37.8,11744,0.094
monthly_tmax,2030,June,4.7,28.304,37.5,11744,0.094
monthly_tmax,2030,July,4.2,27.973,37,11744,0.094
monthly_tmax,2030,August,5.5,28.93,37.3,11744,0.094
monthly_tmax,2030,September,6.4,30.015,38.2,11744,0.094
monthly_tmax,2030,October,6.7,30.641,38.2,11744,0.094
monthly_tmax,2030,November,5,30.274,37.8,11744,0.094
monthly_tmax,2030,December,5,30.16,38.1,11744,0.094
monthly_tmax,2050,January,5.7,30.656,38.9,11744,0.094
monthly_tmax,2050,February,7.5,31.337,39.8,11744,0.094
monthly_tmax,2050,March,7.8,31.604,40.1,11744,0.094
monthly_tmax,2050,April,6.1,30.571,39.2,11744,0.094
monthly_tmax,2050,May,5.1,29.835,38.7,11744,0.094
monthly_tmax,2050,June,5.3,29.056,38.3,11744,0.094
monthly_tmax,2050,July,5,28.531,36.9,11744,0.094
monthly_tmax,2050,August,6.2,29.54,37.4,11744,0.094
monthly_tmax,2050,September,7.6,30.924,38.6,11744,0.094
monthly_tmax,2050,October,8,31.759,39,11744,0.094
monthly_tmax,2050,November,5.8,31.08,38.3,11744,0.094
monthly_tmax,2050,December,5.8,31.079,39.5,11744,0.094
monthly_tmax,2070,January,7.4,31.907,40.5,11744,0.094
monthly_tmax,2070,February,7.6,31.875,40.3,11744,0.094
monthly_tmax,2070,March,7.7,31.96,41,11744,0.094
monthly_tmax,2070,April,6.9,31.342,39.5,11744,0.094
monthly_tmax,2070,May,5.9,30.841,40.3,11744,0.094
monthly_tmax,2070,June,6.2,29.914,39.3,11744,0.094
monthly_tmax,2070,July,5.8,29.51,38.4,11744,0.094
monthly_tmax,2070,August,6.3,30.127,38.1,11744,0.094
