variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,47,263.783,1267,11744,0.094
cum_precip_3_months_prior,2030,February,42,310.173,869,11744,0.094
cum_precip_3_months_prior,2030,March,12,312.922,920,11744,0.094
cum_precip_3_months_prior,2030,April,9,336.123,1057,11744,0.094
cum_precip_3_months_prior,2030,May,70,382.065,1337,11744,0.094
cum_precip_3_months_prior,2030,June,78,355.646,1537,11744,0.094
cum_precip_3_months_prior,2030,July,26,249.124,1212,11744,0.094
cum_precip_3_months_prior,2030,August,1,135.951,688,11744,0.094
cum_precip_3_months_prior,2030,September,0,101.734,778,11744,0.094
cum_precip_3_months_prior,2030,October,0,107.447,754,11744,0.094
cum_precip_3_months_prior,2030,November,1,128.289,662,11744,0.094
cum_precip_3_months_prior,2030,December,24,186.174,1097,11744,0.094
cum_precip_3_months_prior,2050,January,48,269.111,1369,11744,0.094
cum_precip_3_months_prior,2050,February,46,321.432,950,11744,0.094
cum_precip_3_months_prior,2050,March,14,328.804,924,11744,0.094
cum_precip_3_months_prior,2050,April,9,352.147,1107,11744,0.094
cum_precip_3_months_prior,2050,May,75,393.34,1315,11744,0.094
cum_precip_3_months_prior,2050,June,84,363.547,1500,11744,0.094
cum_precip_3_months_prior,2050,July,25,251.52,1167,11744,0.094
cum_precip_3_months_prior,2050,August,1,136.096,712,11744,0.094
cum_precip_3_months_prior,2050,September,0,102.543,794,11744,0.094
cum_precip_3_months_prior,2050,October,0,108.504,765,11744,0.094
cum_precip_3_months_prior,2050,November,1,130.414,669,11744,0.094
cum_precip_3_months_prior,2050,December,22,186.387,1163,11744,0.094
cum_precip_3_months_prior,2070,January,50,268.821,1379,11744,0.094
cum_precip_3_months_prior,2070,February,46,324.359,992,11744,0.094
cum_precip_3_months_prior,2070,March,15,332.07,929,11744,0.094
cum_precip_3_months_prior,2070,April,9,355.968,1100,11744,0.094
cum_precip_3_months_prior,2070,May,79,399.917,1312,11744,0.094
cum_precip_3_months_prior,2070,June,87,365.467,1476,11744,0.094
cum_precip_3_months_prior,2070,July,25,252.559,1165,11744,0.094
cum_precip_3_months_prior,2070,August,1,132.087,682,11744,0.094
cum_precip_3_months_prior,2070,September,0,99.894,767,11744,0.094
cum_precip_3_months_prior,2070,October,0,106.955,756,11744,0.094
cum_precip_3_months_prior,2070,November,1,127.942,667,11744,0.094
cum_precip_3_months_prior,2070,December,22,186.874,1161,11744,0.094
monthly_precip,2030,January,0,100.261,311,11744,0.094
monthly_precip,2030,February,0,99.284,319,11744,0.094
monthly_precip,2030,March,9,136.579,451,11744,0.094
monthly_precip,2030,April,17,146.203,717,11744,0.094
monthly_precip,2030,May,1,72.865,464,11744,0.094
monthly_precip,2030,June,0,30.057,199,11744,0.094
monthly_precip,2030,July,0,33.029,273,11744,0.094
monthly_precip,2030,August,0,38.648,309,11744,0.094
monthly_precip,2030,September,0,35.769,207,11744,0.094
monthly_precip,2030,October,1,53.871,453,11744,0.094
monthly_precip,2030,November,21,96.534,614,11744,0.094
monthly_precip,2030,December,4,113.378,308,11744,0.094
monthly_precip,2050,January,0,107.068,318,11744,0.094
monthly_precip,2050,February,0,102.792,323,11744,0.094
monthly_precip,2050,March,9,142.287,475,11744,0.094
monthly_precip,2050,April,16,148.261,759,11744,0.094
monthly_precip,2050,May,1,72.999,447,11744,0.094
monthly_precip,2050,June,0,30.26,208,11744,0.094
monthly_precip,2050,July,0,32.836,270,11744,0.094
monthly_precip,2050,August,0,39.447,319,11744,0.094
monthly_precip,2050,September,0,36.221,209,11744,0.094
monthly_precip,2050,October,1,54.746,484,11744,0.094
monthly_precip,2050,November,19,95.42,649,11744,0.094
monthly_precip,2050,December,4,118.945,309,11744,0.094
monthly_precip,2070,January,0,108.504,320,11744,0.094
monthly_precip,2070,February,0,105.377,331,11744,0.094
monthly_precip,2070,March,9,142.087,461,11744,0.094
monthly_precip,2070,April,16,152.453,819,11744,0.094
monthly_precip,2070,May,1,70.926,422,11744,0.094
monthly_precip,2070,June,0,29.18,196,11744,0.094
monthly_precip,2070,July,0,31.98,263,11744,0.094
monthly_precip,2070,August,0,38.733,312,11744,0.094
monthly_precip,2070,September,0,36.242,204,11744,0.094
monthly_precip,2070,October,1,52.967,454,11744,0.094
monthly_precip,2070,November,19,97.666,676,11744,0.094
monthly_precip,2070,December,4,118.189,303,11744,0.094
monthly_precip_lag_1,2030,January,4,113.378,308,11744,0.094
monthly_precip_lag_1,2030,February,0,100.261,311,11744,0.094
monthly_precip_lag_1,2030,March,0,99.284,319,11744,0.094
monthly_precip_lag_1,2030,April,9,136.579,451,11744,0.094
monthly_precip_lag_1,2030,May,17,146.203,717,11744,0.094
monthly_precip_lag_1,2030,June,1,72.865,464,11744,0.094
monthly_precip_lag_1,2030,July,0,30.057,199,11744,0.094
monthly_precip_lag_1,2030,August,0,33.029,273,11744,0.094
monthly_precip_lag_1,2030,September,0,38.648,309,11744,0.094
monthly_precip_lag_1,2030,October,0,35.769,207,11744,0.094
monthly_precip_lag_1,2030,November,1,53.871,453,11744,0.094
monthly_precip_lag_1,2030,December,21,96.534,614,11744,0.094
monthly_precip_lag_1,2050,January,4,118.945,309,11744,0.094
monthly_precip_lag_1,2050,February,0,107.068,318,11744,0.094
monthly_precip_lag_1,2050,March,0,102.792,323,11744,0.094
monthly_precip_lag_1,2050,April,9,142.287,475,11744,0.094
monthly_precip_lag_1,2050,May,16,148.261,759,11744,0.094
monthly_precip_lag_1,2050,June,1,72.999,447,11744,0.094
monthly_precip_lag_1,2050,July,0,30.26,208,11744,0.094
monthly_precip_lag_1,2050,August,0,32.836,270,11744,0.094
monthly_precip_lag_1,2050,September,0,39.447,319,11744,0.094
monthly_precip_lag_1,2050,October,0,36.221,209,11744,0.094
monthly_precip_lag_1,2050,November,1,54.746,484,11744,0.094
monthly_precip_lag_1,2050,December,19,95.42,649,11744,0.094
monthly_precip_lag_1,2070,January,4,118.189,303,11744,0.094
monthly_precip_lag_1,2070,February,0,108.504,320,11744,0.094
monthly_precip_lag_1,2070,March,0,105.377,331,11744,0.094
monthly_precip_lag_1,2070,April,9,142.087,461,11744,0.094
monthly_precip_lag_1,2070,May,16,152.453,819,11744,0.094
monthly_precip_lag_1,2070,June,1,70.926,422,11744,0.094
monthly_precip_lag_1,2070,July,0,29.18,196,11744,0.094
monthly_precip_lag_1,2070,August,0,31.98,263,11744,0.094
monthly_precip_lag_1,2070,September,0,38.733,312,11744,0.094
monthly_precip_lag_1,2070,October,0,36.242,204,11744,0.094
monthly_precip_lag_1,2070,November,1,52.967,454,11744,0.094
monthly_precip_lag_1,2070,December,19,97.666,676,11744,0.094
monthly_precip_lag_2,2030,January,21,96.534,614,11744,0.094
monthly_precip_lag_2,2030,February,4,113.378,308,11744,0.094
monthly_precip_lag_2,2030,March,0,100.261,311,11744,0.094
monthly_precip_lag_2,2030,April,0,99.284,319,11744,0.094
monthly_precip_lag_2,2030,May,9,136.579,451,11744,0.094
monthly_precip_lag_2,2030,June,17,146.203,717,11744,0.094
