variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,55,363.089,1669,11744,0.094
cum_precip_3_months_prior,2030,February,51,426.456,1158,11744,0.094
cum_precip_3_months_prior,2030,March,13,428.541,1323,11744,0.094
cum_precip_3_months_prior,2030,April,11,463.032,1521,11744,0.094
cum_precip_3_months_prior,2030,May,88,513.017,1989,11744,0.094
cum_precip_3_months_prior,2030,June,105,479.535,2266,11744,0.094
cum_precip_3_months_prior,2030,July,37,328.555,1703,11744,0.094
cum_precip_3_months_prior,2030,August,1,178.95,914,11744,0.094
cum_precip_3_months_prior,2030,September,0,130.165,979,11744,0.094
cum_precip_3_months_prior,2030,October,0,139.744,946,11744,0.094
cum_precip_3_months_prior,2030,November,1,175.997,938,11744,0.094
cum_precip_3_months_prior,2030,December,32,256.178,1503,11744,0.094
cum_precip_3_months_prior,2050,January,57,352.511,1672,11744,0.094
cum_precip_3_months_prior,2050,February,50,420.898,1130,11744,0.094
cum_precip_3_months_prior,2050,March,16,431.374,1293,11744,0.094
cum_precip_3_months_prior,2050,April,12,471.954,1569,11744,0.094
cum_precip_3_months_prior,2050,May,85,526.273,1998,11744,0.094
cum_precip_3_months_prior,2050,June,94,483.151,2236,11744,0.094
cum_precip_3_months_prior,2050,July,38,331.874,1747,11744,0.094
cum_precip_3_months_prior,2050,August,1,180.889,939,11744,0.094
cum_precip_3_months_prior,2050,September,0,130.102,1023,11744,0.094
cum_precip_3_months_prior,2050,October,0,140.207,1030,11744,0.094
cum_precip_3_months_prior,2050,November,1,168.486,1001,11744,0.094
cum_precip_3_months_prior,2050,December,31,251.919,1464,11744,0.094
cum_precip_3_months_prior,2070,January,70,379.092,1796,11744,0.094
cum_precip_3_months_prior,2070,February,50,437.126,1157,11744,0.094
cum_precip_3_months_prior,2070,March,15,433.19,1276,11744,0.094
cum_precip_3_months_prior,2070,April,12,485.915,1579,11744,0.094
cum_precip_3_months_prior,2070,May,91,550.051,2119,11744,0.094
cum_precip_3_months_prior,2070,June,106,514.097,2440,11744,0.094
cum_precip_3_months_prior,2070,July,37,342.908,1839,11744,0.094
cum_precip_3_months_prior,2070,August,1,180.399,917,11744,0.094
cum_precip_3_months_prior,2070,September,0,130.098,984,11744,0.094
cum_precip_3_months_prior,2070,October,0,141.737,1000,11744,0.094
cum_precip_3_months_prior,2070,November,1,182.076,981,11744,0.094
cum_precip_3_months_prior,2070,December,34,272.268,1578,11744,0.094
monthly_precip,2030,January,0,141.741,488,11744,0.094
monthly_precip,2030,February,0,131.128,448,11744,0.094
monthly_precip,2030,March,11,190.163,692,11744,0.094
monthly_precip,2030,April,26,191.726,1090,11744,0.094
monthly_precip,2030,May,1,97.646,664,11744,0.094
monthly_precip,2030,June,0,39.183,286,11744,0.094
monthly_precip,2030,July,0,42.121,334,11744,0.094
monthly_precip,2030,August,0,48.862,367,11744,0.094
monthly_precip,2030,September,0,48.762,286,11744,0.094
monthly_precip,2030,October,1,78.373,638,11744,0.094
monthly_precip,2030,November,30,129.043,825,11744,0.094
monthly_precip,2030,December,4,155.673,465,11744,0.094
monthly_precip,2050,January,0,141.278,457,11744,0.094
monthly_precip,2050,February,0,139.725,514,11744,0.094
monthly_precip,2050,March,12,190.951,666,11744,0.094
monthly_precip,2050,April,27,195.597,1119,11744,0.094
monthly_precip,2050,May,1,96.603,508,11744,0.094
monthly_precip,2050,June,0,39.673,365,11744,0.094
monthly_precip,2050,July,0,44.613,369,11744,0.094
monthly_precip,2050,August,0,45.816,416,11744,0.094
monthly_precip,2050,September,0,49.778,343,11744,0.094
monthly_precip,2050,October,1,72.892,612,11744,0.094
monthly_precip,2050,November,27,129.249,813,11744,0.094
monthly_precip,2050,December,4,150.37,426,11744,0.094
monthly_precip,2070,January,0,143.03,461,11744,0.094
monthly_precip,2070,February,0,133.223,434,11744,0.094
monthly_precip,2070,March,12,209.662,742,11744,0.094
monthly_precip,2070,April,26,207.165,1163,11744,0.094
monthly_precip,2070,May,1,97.269,648,11744,0.094
monthly_precip,2070,June,0,38.474,328,11744,0.094
monthly_precip,2070,July,0,44.656,361,11744,0.094
monthly_precip,2070,August,0,46.968,377,11744,0.094
monthly_precip,2070,September,0,50.112,313,11744,0.094
monthly_precip,2070,October,1,84.995,706,11744,0.094
monthly_precip,2070,November,31,137.16,833,11744,0.094
monthly_precip,2070,December,4,156.937,440,11744,0.094
monthly_precip_lag_1,2030,January,4,155.673,465,11744,0.094
monthly_precip_lag_1,2030,February,0,141.741,488,11744,0.094
monthly_precip_lag_1,2030,March,0,131.128,448,11744,0.094
monthly_precip_lag_1,2030,April,11,190.163,692,11744,0.094
monthly_precip_lag_1,2030,May,26,191.726,1090,11744,0.094
monthly_precip_lag_1,2030,June,1,97.646,664,11744,0.094
monthly_precip_lag_1,2030,July,0,39.183,286,11744,0.094
monthly_precip_lag_1,2030,August,0,42.121,334,11744,0.094
monthly_precip_lag_1,2030,September,0,48.862,367,11744,0.094
monthly_precip_lag_1,2030,October,0,48.762,286,11744,0.094
monthly_precip_lag_1,2030,November,1,78.373,638,11744,0.094
monthly_precip_lag_1,2030,December,30,129.043,825,11744,0.094
monthly_precip_lag_1,2050,January,4,150.37,426,11744,0.094
monthly_precip_lag_1,2050,February,0,141.278,457,11744,0.094
monthly_precip_lag_1,2050,March,0,139.725,514,11744,0.094
monthly_precip_lag_1,2050,April,12,190.951,666,11744,0.094
monthly_precip_lag_1,2050,May,27,195.597,1119,11744,0.094
