variable,year,month,min,mean,max,n_missing,prop_missing
cum_precip_3_months_prior,2030,January,49,283.955,1395,11744,0.094
cum_precip_3_months_prior,2030,February,36,323.219,960,11744,0.094
cum_precip_3_months_prior,2030,March,11,315.194,920,11744,0.094
cum_precip_3_months_prior,2030,April,8,322.638,1030,11744,0.094
cum_precip_3_months_prior,2030,May,62,365.207,1363,11744,0.094
cum_precip_3_months_prior,2030,June,72,347.717,1615,11744,0.094
cum_precip_3_months_prior,2030,July,29,253.833,1319,11744,0.094
cum_precip_3_months_prior,2030,August,1,141.932,726,11744,0.094
cum_precip_3_months_prior,2030,September,0,101.731,715,11744,0.094
cum_precip_3_months_prior,2030,October,0,105.259,677,11744,0.094
cum_precip_3_months_prior,2030,November,1,135.327,705,11744,0.094
cum_precip_3_months_prior,2030,December,28,201.043,1220,11744,0.094
cum_precip_3_months_prior,2050,January,48,275.879,1238,11744,0.094
cum_precip_3_months_prior,2050,February,38,315.993,866,11744,0.094
cum_precip_3_months_prior,2050,March,11,310.168,962,11744,0.094
cum_precip_3_months_prior,2050,April,8,316.086,980,11744,0.094
cum_precip_3_months_prior,2050,May,61,364.448,1425,11744,0.094
cum_precip_3_months_prior,2050,June,74,357.482,1685,11744,0.094
cum_precip_3_months_prior,2050,July,30,263.183,1355,11744,0.094
cum_precip_3_months_prior,2050,August,1,149.199,800,11744,0.094
cum_precip_3_months_prior,2050,September,0,99.622,681,11744,0.094
cum_precip_3_months_prior,2050,October,0,104.252,645,11744,0.094
cum_precip_3_months_prior,2050,November,1,129.761,689,11744,0.094
cum_precip_3_months_prior,2050,December,24,192.128,1072,11744,0.094
cum_precip_3_months_prior,2070,January,50,281.319,1288,11744,0.094
cum_precip_3_months_prior,2070,February,35,333.861,925,11744,0.094
cum_precip_3_months_prior,2070,March,11,331.269,973,11744,0.094
cum_precip_3_months_prior,2070,April,8,339.748,1114,11744,0.094
cum_precip_3_months_prior,2070,May,63,373.588,1455,11744,0.094
cum_precip_3_months_prior,2070,June,73,355.673,1731,11744,0.094
cum_precip_3_months_prior,2070,July,31,255.435,1393,11744,0.094
cum_precip_3_months_prior,2070,August,1,146.625,763,11744,0.094
cum_precip_3_months_prior,2070,September,0,99.807,695,11744,0.094
cum_precip_3_months_prior,2070,October,0,102.917,656,11744,0.094
cum_precip_3_months_prior,2070,November,1,125.346,674,11744,0.094
